,자재,기말 재고 수량,기말 재고 금액,자재 내역,특별 재고,저장 위치,배치,단가,유효기간,남은일,유효기한구간,3평판,_mat_key,원가율,대분류,소분류,평판 * 1.38배,출하원가,출하판가,판가,who,26_1,26_2,26_3,26_4,26_5,26_6,26_7,26_8,26_9,26_10,26_11,26_12,27_1,27_2,27_3,27_4,27_5,27_6,27_7,27_8,27_9,27_10,27_11,27_12,28_1,28_2,28_3,28_4,28_5,28_6,28_7,28_8,28_9,28_10,28_11,28_12,부진재고량,부진재고진입시점,부진재고진입분기,회전월
386,9310455,89449,284447199,[EA]디더블유이지에프클리어선패치4g(4매입)V2,T,5000,501DW,3179.9930574964505,2028-06-16,828,1년 이상,617,9310455,0.21177734724615158,멜라(기타),멜라(기타),1138.638,3620860.9350016434,17097489.33058959,1343142704.8209424,자사,280826338.0649983,277205477.12999666,273584616.194995,269963755.2599933,266342894.32499167,262722033.38999003,259101172.4549884,255480311.51998675,251859450.5849851,248238589.64998347,244617728.71498182,240996867.77998018,237376006.84497854,233755145.9099769,230134284.97497526,226513424.03997362,222892563.10497198,219271702.16997033,215650841.2349687,212029980.29996705,208409119.3649654,204788258.42996377,201167397.49496213,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,197546536.55996048,2027-12-16,27년 4Q,78.55789109444792
387,9310457,14178,75050448.99999999,이지듀멜라비토닝앰플쿠션19호페어13G,T,5000,KDA,5293.443997742981,2027-04-23,408,1년 이상,646.6666666666666,9310457,0.3650625986072137,멜라(앰플쿠션),본품19호(13G),2312.052,12238717.781869655,33524984.012503047,205582410.48612583,자사,62811731.21813033,50573013.43626067,38334295.65439101,26095577.872521356,13856860.0906517,1618142.3087820448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.132215019385376
388,9310458,16302,87259561,이지듀멜라비토닝앰플쿠션21호내추럴13G,T,5000,WGA,5352.690528769476,2027-07-20,496,1년 이상,1736.666666666667,9310458,0.2283984206203954,멜라(앰플쿠션),본품21호(13G),12941.916,69274071.19733015,303303634.9776937,382049756.5744023,자사,17985489.802669853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259628017984354
389,9310560,7844,41552293,이지듀멜라비토닝앰플쿠션23호베이지13G,T,7060,NDA,5297.3346506884245,2027-04-24,409,1년 이상,1069.666666666667,9310560,0.2397324934769408,멜라(앰플쿠션),본품23호(13G),4386.33,23235857.898354158,96924107.20530528,173327747.09573025,자사,18316435.101645842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7882831433111506
390,9310561,5535,17674301,이지듀멜라비토닝앰플쿠션19호페어13G(리필),T,7060,KDA,3193.1889792231254,2027-05-08,423,1년 이상,219.3333333333333,9310561,0.13670876191156695,멜라(앰플쿠션),리필19호(13G),2154.87,6880907.135658536,50332597.84848027,129284332.27588594,자사,10793393.864341464,3912486.728682928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5686004260117783
391,9310562,21388,63770206,이지듀멜라비토닝앰플쿠션21호내추럴13G(리필),T,5000,EHA,2981.5880867776323,2027-08-05,512,1년 이상,1113.333333333333,9310562,0.12906059490635224,멜라(앰플쿠션),리필21호(13G),7767.329999999999,23158978.594070505,179442676.60376826,494110584.6154851,자사,40611227.40592949,17452248.811858986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7535845650950845
392,9310563,8190,25213015,이지듀멜라비토닝앰플쿠션23호베이지13G(리필),T,7060,SFA,3078.51221001221,2027-06-19,465,1년 이상,353.3333333333333,9310563,0.134661159765537,멜라(앰플쿠션),리필23호(13G),2417.8979999999997,7443528.515564101,55275986.992272116,187233015.39879215,자사,17769486.4844359,10325957.9688718,2882429.4533076994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3872396602338073
393,9310593,54895,320577148,[EA]이지듀멜라비토닝원데이앰플로즈30ml,,5000,BDA,5839.824173421987,2028-04-30,781,1년 이상,257,9310593,0.27884069727928695,로즈,앰플 30ml,1379.586,8056539.6721145455,28892983.523295067,1149678476.377176,자사,312520608.32788545,304464068.6557709,296407528.98365635,288350989.3115418,280294449.63942724,272237909.9673127,264181370.29519814,256124830.6230836,248068290.95096904,240011751.2788545,231955211.60673994,223898671.9346254,215842132.26251084,207785592.59039629,199729052.91828173,191672513.24616718,183615973.57405263,175559433.90193808,167502894.22982353,159446354.55770898,151389814.88559443,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,143333275.21347988,2027-10-30,27년 4Q,39.7909227840816
394,9310594,38127,163836863.00000006,[EA]이지듀멜라비토닝원데이앰플로즈15ml,W,5000,ADA,4297.134917512525,2028-04-20,771,1년 이상,461.3333333333333,9310594,0.27884069727928695,로즈,앰플 15ml,4982.9039999999995,21412210.76901283,76790120.58833848,587564385.6818397,자사,142424652.23098722,121012441.46197438,99600230.69296154,78188019.9239487,56775809.154935874,35363598.38592304,13951387.616910212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.651562221547917
395,9310595,2507,9462795,[EA]이지듀멜라비토닝미스트로즈50ml,W,5000,ADA,3774.5492620662144,2028-05-06,787,1년 이상,536.6666666666666,9310595,0.27884069727928695,로즈,기타,2341.3079999999995,8837382.383669723,31693301.838282943,33936204.76612874,자사,625412.6163302772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070768988958309
396,9310613,745,496915,[EA]멜라비토닝패치풀페이스(24g*1ea),,5000,GKZ,667,2099-12-31,859,1년 이상,0,9310613,0.21177734724615158,멜라(기타),멜라(기타),0,0,0,2346402.986257209,자사,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,496915,0,0,0,0
397,9310614,2338,4906494.000000001,[EA]이지듀멜라토닝원데이앰플8ml(2025_추출물용매분리버전),T,6040,AEA,2098.585970915313,2028-05-26,807,1년 이상,2094.333333333333,9310614,0.207119282104044,원데이앰플,8ML,6063.719999999999,12725237.7235586,61439174.53888345,23689218.841224447,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38557189316129376
398,9310616,31436,120730936,[EA]이지듀멜라토닝원데이앰플15ml(2025_추출물용매분리버전),T,6040,BEA,3840.5311108283495,2028-05-20,801,1년 이상,32089.66666666667,9310616,0.2556760604437538,원데이앰플,15ML,64177.865999999995,246477090.99957293,964020998.1794344,472202738.850318,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4898261964646815
399,9310618,53,222089,[세트]멜라토닝원데이앰플10ml_카카오,,5000,D250609005,4190.358490566037,2028-01-13,673,1년 이상,0,9310618,1.24750289338192,임가공,임가공,89.286,374140.3481886792,299911.40715866623,178026.84160349116,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5935981004860785
400,9310619,173,809815.0000000001,[세트]멜라비토닝투엑스유브이선세럼40ml_카카오,T,5000,D251001001,4681.011560693642,2028-06-03,815,1년 이상,22.66666666666667,9310619,1.24750289338192,임가공,임가공,128.754,602698.9624855492,483124.3002985439,649148.795001694,자사,207116.03751445096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343647575997639
401,9310695,31012,102628492,멜라비토닝앰플쿠션23호베이지(미니)_8g,T,5000,REA,3309.3154907777634,2027-05-20,435,1년 이상,1973,9310695,0.24779370391414182,멜라(앰플쿠션),23호(미니),2079.1079999999997,6880424.311399973,27766743.878948495,414169086.5380494,자사,95748067.68860003,88867643.37720007,81987219.0658001,75106794.75440013,68226370.44300017,61345946.13160019,54465521.82020022,47585097.508800246,40704673.19740027,33824248.8860003,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,26943824.574600324,2026-11-20,26년 4Q,14.91601205901762
402,9310696,13924,46090942,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,T,5000,FHA,3310.1796897443264,2027-08-14,521,1년 이상,4141,9310696,0.2717212304404441,멜라(앰플쿠션),22호(미니),1237.722,4097082.225949727,15078255.826048624,169625840.14980832,자사,41993859.77405027,37896777.548100546,33799695.32215082,29702613.096201092,25605530.870251365,21508448.644301638,17411366.41835191,13314284.192402184,9217201.966452457,5120119.74050273,1023037.514553003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.249699043888693
403,9310697,4287,14167645.999999996,멜라비토닝앰플쿠션19호페어(미니)_8g,,5000,LEA,3304.7926288780022,2027-05-20,435,1년 이상,912,9310697,0.2355445456992094,멜라(앰플쿠션),19호(미니),1104.6899999999998,3650771.3691952396,15499282.135181673,60148478.318373345,자사,10516874.630804757,6866103.261609517,3215331.8924142774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.880726719713224
404,9310698,3168,17877906.000000004,멜라비토닝앰플쿠션22호라이트베이지(본품)_13g,,5000,AEA,5643.27840909091,2027-06-03,449,1년 이상,186.3333333333333,9310698,0.191231969614963,멜라(앰플쿠션),본품22호(13G),376.188,2122933.618159091,11101353.097149618,93488060.78814314,자사,15754972.381840913,13632038.763681822,11509105.14552273,9386171.52736364,7263237.909204548,5140304.291045457,3017370.672886366,894437.0547272749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.421321254266484
405,9310699,3495,10361526,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,,5000,AEA,2964.671244635193,2027-06-08,454,1년 이상,140,9310699,0.12273985121222118,멜라(앰플쿠션),리필22호(13G),308.154,913575.3027193133,7443184.048998984,84418596.71220055,자사,9447950.697280686,8534375.394561373,7620800.091842059,6707224.789122745,5793649.486403432,4880074.183684118,3966498.880964805,3052923.5782454917,2139348.2755261785,1225772.9728068653,312197.67008755205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.341731731536829
406,9310772,39,328214,[세트]기미쿠션+글로우립밤세트_19호_카카오,T,5000,00,8415.74358974359,2027-02-23,349,6~12달,36,9310772,1.24750289338192,임가공,임가공,73.83,621334.3492307692,498062.45141954086,263096.7845775714,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5282405526208859
407,9310774,2,16826,[세트]기미쿠션+글로우립밤세트_23호_카카오,,5000,D250422002,8413,2027-02-20,346,6~12달,21,9310774,1.24750289338192,임가공,임가공,49.266,414474.858,332243.6045630152,13487.744268380433,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04059594852433727
408,9310805,29481,126135554.8760019,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,,5000,DEA,4278.537189240592,2027-05-01,416,1년 이상,427,9310805,0.237831060105091,매트커버팩트,리필19호,2070.4139999999998,8858343.29612437,37246368.46091554,530357787.6677086,자사,117277211.57987753,108418868.28375316,99560524.98762879,90702181.69150442,81843838.39538005,72985495.09925568,64127151.80313131,55268808.50700694,46410465.210882574,37552121.914758205,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,28693778.618633837,2026-11-01,26년 4Q,14.23918114927739
409,9310806,50588,174725305.11624965,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,W,7080,EEA,3453.8883750345863,2027-06-12,458,1년 이상,2129.333333333333,9310806,0.19880211011075946,매트커버팩트,리필21호,11940.036,41239551.537894465,207440210.34242794,878890596.3769912,자사,133485753.5783552,92246202.04046074,51006650.50256627,9767098.964671806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.236838146886659
410,9310807,5846,20251729.999999996,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,,7060,EGA,3464.2028737598353,2027-07-01,477,1년 이상,624.6666666666666,9310807,0.19105593022681963,매트커버팩트,리필23호,2986.044,10344262.205973312,54142586.38134242,105998960.49265443,자사,9907467.794026684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9577742323957719
411,9310845,618,4483994,이지듀멜라비토닝앰플쿠션본품(선물포장)_21호내추럴(카카오),T,5000,D250804006,7255.653721682848,2027-07-07,483,1년 이상,249,9310845,1.24750289338192,임가공,임가공,663.504,4814155.266951457,3859033.347730773,3594375.6313415105,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9314186500759603
412,9310851,654,3295523.9999999995,DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver*3ea(면세),,5000,D250811009,5039.027522935779,2028-04-20,771,1년 이상,56.66666666666666,9310851,1.24750289338192,임가공,임가공,78.93599999999999,397760.67655045865,318845.494195327,2641696.4782069507,자사,2897763.323449541,2500002.646899082,2102241.9703486236,1704481.293798165,1306720.6172477063,908959.9406972476,511199.264146789,113438.58759633033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.285193067801764
413,9310878,24696,95158602.60697082,이지듀멜라비토닝유브이선세럼40ml,T,5000,BEA,3853.1990041695344,2027-06-11,457,1년 이상,1432,9310878,0.21177734724615158,멜라(기타),멜라(기타),42.089999999999996,162181.14608549568,765809.6968085563,449333244.7703518,자사,94996421.46088532,94834240.31479982,94672059.16871431,94509878.02262881,94347696.87654331,94185515.73045781,94023334.58437231,93861153.43828681,93698972.29220131,93536791.14611581,93374610.00003031,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,93212428.85394481,2026-12-11,26년 4Q,586.7426942266572
414,9310904,49,736098,이지듀멜라토닝로즈앰플30ML&미스트50ML_25가정의달(직영몰),,5000,00,15022.408163265307,2028-04-22,773,1년 이상,0,9310904,1.24750289338192,임가공,임가공,20.7,310963.84897959186,249269.04027980557,590057.1484884287,자사,425134.15102040814,114170.30204081628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367149758454106
415,9310905,32,557102,이지듀멜라토닝로즈앰플30ML*2EA_25가정의달(직영몰),,5000,D251016001,17409.4375,2028-04-25,776,1년 이상,13.33333333333333,9310905,1.24750289338192,임가공,임가공,76.452,1330986.31575,1066920.4238410706,446573.7137408342,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4185632815361272
416,9310906,135,3882297,이지듀멜라토닝로즈앰플30ML*4EA_25가정의달(직영몰),,5000,D250508001,28757.755555555555,2028-04-25,776,1년 이상,0,9310906,1.24750289338192,임가공,임가공,43.47,1250099.634,1002081.5507778425,3112054.50552125,자사,2632197.366,1382097.7319999998,131998.09799999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.105590062111801
417,9310907,4,44385,이지듀멜라토닝로즈앰플30ML*1EA_25가정의달(제로샵),,5000,D250428002,11096.25,2028-04-21,772,1년 이상,0,9310907,1.24750289338192,임가공,임가공,40.848,453259.62,363333.522033953,35579.07579650931,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09792401096748923
418,9310908,34,476341,이지듀멜라토닝로즈앰플30ML*앰플쿠션19호페어15G_25가정의달(제로샵),,5000,D250428004,14010.029411764706,2027-01-06,301,6~12달,0,9310908,1.24750289338192,임가공,임가공,2.2079999999999997,30934.144941176466,24796.85226005007,381835.58733772754,자사,445406.85505882354,414472.7101176471,383538.5651764706,352604.42023529415,321670.2752941177,290736.1303529412,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,259801.98541176476,2026-07-06,26년 3Q,15.398550724637683
419,9310930,37,521522.0000000001,이지듀멜라토닝로즈앰플30ML*앰플쿠션23호베이15G_25가정의달(제로샵),,5000,D250428005,14095.189189189192,2027-02-19,345,6~12달,0,9310930,1.24750289338192,임가공,임가공,1.7939999999999998,25286.769405405408,20269.908422299686,418052.73780662677,자사,496235.23059459473,470948.46118918934,445661.69178378396,420374.9223783786,395088.1529729732,369801.3835675678,344514.6141621624,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,319227.844756757,2026-08-19,26년 3Q,20.624303232998887
420,9310964,1,13786,이지듀로즈앰플15ML&미스트50ML듀오세트(카카오),,5000,D250508003,13786,2028-04-20,771,1년 이상,23.33333333333333,9310964,1.24750289338192,임가공,임가공,54.233999999999995,747669.9239999999,599333.218356795,11050.876172821387,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018438617841206626
421,9310970,49,694908,이지듀로즈앰플15ML*2EA세트(카카오),,5000,D250428003,14181.795918367347,2028-04-20,771,1년 이상,0,9310970,1.24750289338192,임가공,임가공,62.238,882646.6143673469,707530.7151990121,557039.188996298,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7873003631222084
422,9310971,150,1484817,이지듀로즈앰플15ML세트(카카오),,5000,D250508005,9898.78,2028-04-20,771,1년 이상,0,9310971,1.24750289338192,임가공,임가공,20.7,204904.746,164251.92044606258,1190231.3075801635,자사,1279912.254,1075007.508,870102.7619999999,665198.0159999998,460293.2699999998,255388.52399999977,50483.77799999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.246376811594202
423,9311056,67284,338192892,이지듀멜라오버나이트멜팅크림30g(홈쇼핑),T,6040,DEA,5026.349384697699,2028-05-26,807,1년 이상,6376.333333333333,9311056,0.23497575679450491,멜라(캡슐크림),멜라(캡슐크림),7265.838,36520640.36061316,155423014.09652156,1439267167.8711193,자사,301672251.63938683,265151611.27877367,228630970.9181605,192110330.55754733,155589690.19693416,119069049.836321,82548409.47570783,46027769.11509467,9507128.75448151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.260322071590366
